0.6190476190476191	37.666666666666664	108.9047619047619
0.42105263157894735	64.63157894736842	54.68421052631579
0.8461538461538461	28.846153846153847	40.23076923076923
0.5	33.8421052631579	80.78947368421052
0.6666666666666666	26.466666666666665	18.133333333333333
0.625	52.291666666666664	35.541666666666664
0.42857142857142855	21.142857142857142	51.57142857142857
0.45454545454545453	28.454545454545453	27.818181818181817
0.5789473684210527	23.42105263157895	64.57894736842105
0.5151515151515151	46.42424242424242	65.87878787878788
